date,meantemp,humidity,wind_speed,meanpressure
2016-04-05,32.3125,29.3125,9.268749999999999,1007.0
2016-04-06,31.375,33.125,3.475,1006.875
2016-04-07,29.933333333333334,37.0,10.85,1007.2666666666667
2016-04-08,29.266666666666666,36.0,4.686666666666667,1009.2
2016-04-09,30.733333333333334,32.46666666666667,12.61875,1009.3125
2016-04-10,32.25,29.0,5.225,1008.8125
2016-04-11,29.8,35.0,16.04,1009.4
2016-04-12,30.2,36.2,19.380000000000003,1006.3333333333334
2016-04-13,31.75,28.0625,18.643749999999997,1003.3125
2016-04-14,33.125,23.875,10.425,1003.8125
2016-04-15,33.625,25.375,9.8375,1004.625
2016-04-16,35.6875,23.6875,11.112499999999999,1003.0625
2016-04-17,34.666666666666664,23.866666666666667,9.386666666666665,1002.6666666666666
2016-04-18,34.625,30.125,7.175,1004.6875
2016-04-19,34.0,33.6,4.566666666666666,1005.8666666666667
2016-04-20,34.0625,25.9375,14.01875,1006.4375
2016-04-21,34.0,24.666666666666668,15.75,1003.4
2016-04-22,33.25,24.25,8.35,1001.7272727272727
2016-04-23,31.916666666666668,21.818181818181817,19.653846153846157,1001.8461538461538
2016-04-24,31.3125,22.125,10.1875,1003.0625
2016-04-25,31.75,22.8125,6.949999999999999,1005.5625
2016-04-26,33.4375,25.1875,3.8312500000000003,1007.1875
2016-04-27,33.125,29.0625,4.981249999999999,1005.6875
2016-04-28,34.15384615384615,21.76923076923077,11.823076923076922,1004.6923076923077
2016-04-29,34.07142857142857,23.285714285714285,9.123076923076923,1005.7142857142857
2016-04-30,33.0625,25.5625,5.2125,1004.8125
2016-05-01,34.6875,23.375,8.575,1002.4375
2016-05-02,38.0,18.466666666666665,9.513333333333334,1002.2
2016-05-03,35.5,30.375,6.4937499999999995,1004.3125
2016-05-04,33.714285714285715,31.857142857142858,10.464285714285717,1003.7857142857143
2016-05-05,30.6,42.0,11.246666666666666,1007.4666666666667
2016-05-06,31.4375,37.4375,8.225,1007.0
2016-05-07,33.3125,37.1875,4.65,1005.5625
2016-05-08,35.13333333333333,36.333333333333336,7.293333333333332,1005.9333333333333
2016-05-09,33.53333333333333,40.6,18.425,1006.0625
2016-05-10,34.0,39.75,10.55625,1006.5625
2016-05-11,32.5,49.9375,7.774999999999999,1006.0625
2016-05-12,35.375,40.0,5.1,1002.25
2016-05-13,37.294117647058826,28.11764705882353,8.07058823529412,1001.3529411764706
2016-05-14,36.5625,31.875,4.16875,1003.125
2016-05-15,37.25,29.5,4.75,1003.5625
2016-05-16,37.214285714285715,23.5,9.019999999999998,1000.8
2016-05-17,37.5,25.8125,9.612499999999999,998.9375
2016-05-18,37.75,27.625,8.45,997.8125
2016-05-19,37.375,40.5,9.3875,998.625
2016-05-20,37.4,44.2,8.413333333333334,996.9333333333333
2016-05-21,36.13333333333333,45.4,10.873333333333333,995.9333333333333
2016-05-22,36.8,44.8,6.553333333333333,996.4666666666667
2016-05-23,32.214285714285715,47.92857142857143,14.95,999.5714285714286
2016-05-24,31.526315789473685,53.526315789473685,8.494736842105263,1000.7368421052631
2016-05-25,33.21739130434783,46.608695652173914,10.160869565217393,997.4782608695652
2016-05-26,35.26923076923077,44.57692307692308,15.17692307692308,999.1538461538462
2016-05-27,38.27272727272727,26.09090909090909,15.31818181818182,999.9545454545455
2016-05-28,36.0625,37.25,14.405555555555553,999.8333333333334
2016-05-29,31.5,57.0625,11.68125,1001.25
2016-05-30,26.8125,74.8125,9.4875,1003.8125
2016-05-31,32.642857142857146,51.214285714285715,7.4071428571428575,1002.3076923076923
2016-06-01,36.0,42.2,9.133333333333335,1002.7333333333333
2016-06-02,37.5625,35.3125,11.93125,1002.0
2016-06-03,37.5625,40.6875,2.7812500000000004,1002.25
2016-06-04,38.2,42.06666666666667,3.2066666666666666,1001.8666666666667
2016-06-05,36.166666666666664,51.75,8.5,1002.8333333333334
2016-06-06,35.42857142857143,45.714285714285715,11.0,1001.5714285714286
2016-06-07,34.625,59.1875,21.306250000000002,1002.0625
2016-06-08,36.07142857142857,44.642857142857146,8.485714285714284,999.2142857142857
2016-06-09,35.733333333333334,43.733333333333334,9.26,938.0666666666667
2016-06-10,36.13333333333333,41.86666666666667,10.08125,998.25
2016-06-11,33.4375,49.9375,8.812500000000002,999.0
2016-06-12,35.5,37.125,9.1625,998.8125
2016-06-13,36.0,43.3125,12.85,998.1875
2016-06-14,32.625,55.125,11.859999999999998,997.8125
2016-06-15,34.733333333333334,48.86666666666667,10.513333333333332,996.1333333333333
2016-06-16,33.5,51.285714285714285,11.39285714285714,999.0
2016-06-17,34.1875,52.25,7.425,999.4285714285714
2016-06-18,35.857142857142854,50.57142857142857,10.857142857142858,1000.8571428571429
2016-06-19,35.625,53.25,9.387499999999998,1001.375
2016-06-20,30.9375,73.9375,7.643750000000001,1000.6875
2016-06-21,32.875,62.1875,8.91875,999.9375
2016-06-22,33.125,60.8125,7.418750000000001,1001.5625
2016-06-23,33.84615384615385,51.61538461538461,5.875000000000001,999.6923076923077
2016-06-24,36.4375,46.5625,7.762499999999999,998.3125
2016-06-25,35.42857142857143,55.92857142857143,9.664285714285713,1000.0714285714286
2016-06-26,34.86666666666667,57.46666666666667,7.660000000000001,1000.375
2016-06-27,34.3125,61.25,7.9937499999999995,998.8666666666667
2016-06-28,30.785714285714285,75.07142857142857,5.435714285714285,1001.5
2016-06-29,35.375,58.875,8.449999999999998,1001.1875
2016-06-30,35.46666666666667,60.2,6.793333333333333,997.8666666666667
2016-07-01,32.125,73.4,8.35,1002.5625
2016-07-02,28.4,80.0,5.231250000000001,998.375
2016-07-03,29.5625,78.125,1.96875,998.25
2016-07-04,30.6875,76.3125,3.481250000000001,997.125
2016-07-05,33.25,68.6875,5.3375,995.5625
2016-07-06,33.266666666666666,64.06666666666666,8.878571428571428,996.8666666666667
2016-07-07,33.5,63.0,5.91875,997.6875
2016-07-08,30.8,75.86666666666666,5.4333333333333345,997.4
2016-07-09,33.25,66.0625,6.73125,996.75
2016-07-10,32.5625,65.6875,4.7,996.0625
2016-07-11,31.5,71.9375,8.046666666666665,997.75
2016-07-12,30.5,80.1875,5.5625,999.0625
2016-07-13,31.25,76.3125,6.806666666666667,998.4375
2016-07-14,30.4375,80.4375,5.21875,998.375
2016-07-15,31.0,78.0625,7.271428571428571,998.625
2016-07-16,27.125,93.875,4.371428571428571,999.875
2016-07-17,28.125,86.5625,6.6000000000000005,1001.3333333333334
2016-07-18,27.666666666666668,91.26666666666667,7.653333333333333,1000.8
2016-07-19,32.3125,69.125,13.656249999999998,999.875
2016-07-20,34.1875,59.5625,12.9625,999.625
2016-07-21,34.13333333333333,56.86666666666667,11.479999999999999,999.2666666666667
2016-07-22,34.125,56.125,8.687500000000002,999.3333333333334
2016-07-23,31.875,66.0,7.768750000000001,1001.625
2016-07-24,31.4375,72.25,2.43125,946.3125
2016-07-25,31.9375,69.125,2.9125000000000005,1001.875
2016-07-26,30.3125,82.0,6.485714285714287,1003.125
2016-07-27,28.3125,88.25,4.293750000000001,1004.625
2016-07-28,29.533333333333335,81.33333333333333,5.186666666666667,1002.0666666666667
2016-07-29,27.375,92.4375,2.43125,1000.9375
2016-07-30,27.333333333333332,92.26666666666667,1.8599999999999999,1001.2
2016-07-31,29.266666666666666,83.13333333333334,4.7,1000.6666666666666
2016-08-01,29.125,84.25,5.9125000000000005,999.125
2016-08-02,30.6875,72.125,6.375,310.4375
2016-08-03,32.5625,63.5625,5.45,998.5
2016-08-04,33.111111111111114,63.888888888888886,7.927777777777779,998.7777777777778
2016-08-05,33.8,61.666666666666664,4.319999999999999,999.3333333333334
2016-08-06,30.066666666666666,76.0,6.926666666666667,1000.8
2016-08-07,33.11764705882353,65.17647058823529,7.852941176470587,1000.5294117647059
2016-08-08,33.80952380952381,62.38095238095238,9.440909090909091,999.6363636363636
2016-08-09,31.615384615384617,71.65384615384616,9.549999999999999,998.5
2016-08-10,32.0,71.25925925925925,10.159259259259262,999.3703703703703
2016-08-11,28.107142857142858,89.46428571428571,7.82142857142857,1001.6071428571429
2016-08-12,29.035714285714285,85.0,3.848148148148149,1002.2857142857143
2016-08-13,30.321428571428573,77.07142857142857,3.2296296296296303,1001.0714285714286
2016-08-14,28.933333333333334,83.7,6.369999999999998,633.9
2016-08-15,31.678571428571427,67.64285714285714,12.725,999.2857142857143
2016-08-16,31.333333333333332,66.41666666666667,14.66666666666667,-3.0416666666666665
2016-08-17,29.928571428571427,72.5,6.325,999.5185185185185
2016-08-18,29.88888888888889,79.81481481481481,1.7222222222222225,999.9230769230769
2016-08-19,32.07142857142857,68.28571428571429,1.917857142857143,999.8928571428571
2016-08-20,33.18518518518518,66.48148148148148,10.366666666666667,1000.16
2016-08-21,31.59259259259259,68.07407407407408,10.022222222222224,1001.1923076923077
2016-08-22,32.18518518518518,65.55555555555556,8.237037037037037,1002.8888888888889
2016-08-23,31.48,70.08,6.084,1003.24
2016-08-24,30.178571428571427,79.28571428571429,8.419230769230769,1002.5
2016-08-25,31.52,72.44,6.276923076923075,1004.4230769230769
2016-08-26,31.22222222222222,73.81481481481481,4.392592592592593,1005.2222222222222
2016-08-27,31.785714285714285,70.28571428571429,7.1499999999999995,1006.1428571428571
2016-08-28,33.4,66.24,7.2719999999999985,1006.2
2016-08-29,29.571428571428573,82.32142857142857,5.825,1003.6071428571429
2016-08-30,30.04,76.8,8.903846153846153,1002.1923076923077
2016-08-31,27.25925925925926,89.55555555555556,6.729629629629631,1003.0370370370371
2016-09-01,27.96,87.24,4.148,1002.44
